mean_test_score,params,solver,activation,learning_rate,hidden_layer_sizes
0.37969138875062225,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 110)"
0.8665374860745692,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 110)"
0.8921330204555689,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 110)"
0.8680438028870086,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 110)"
0.8665374860745692,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 110)"
0.8921330204555689,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 110)"
0.8739861101234918,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 155)"
0.8802578871269763,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 155)"
0.8910426888525445,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 155)"
0.4699826969115172,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 155)"
0.8802578871269763,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 155)"
0.8910426888525445,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 155)"
0.8739861101234918,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 155)"
0.8802578871269763,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 155)"
0.8910426888525445,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 155)"
0.8726563796250207,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 200)"
0.8843252980634763,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 200)"
0.8956268221574344,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 200)"
0.5835881390883879,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 200)"
0.8843252980634763,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 200)"
0.8956268221574344,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 200)"
0.8726563796250207,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 200)"
0.8843252980634763,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 200)"
0.8956268221574344,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 200)"
0.8557538694920478,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 155, 20)"
0.8755339069425678,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 155, 20)"
0.8960771765152054,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 155, 20)"
0.4215624925928559,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 155, 20)"
0.8755339069425678,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 155, 20)"
0.8960771765152054,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 155, 20)"
0.8557538694920478,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 155, 20)"
0.8755339069425678,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 155, 20)"
0.8960771765152054,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 20), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 155, 20)"
0.8670577638720994,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 65), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 155, 65)"
0.8831271184431962,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 65), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 155, 65)"
0.8921235393111948,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 65), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 155, 65)"
0.5577615018132689,"{'activation': 'relu', 'hidden_layer_sizes': (20, 155, 65), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 155, 65)"
