mean_test_score,params,n_neighbors,algorithm,weights,p
0.907051601128256,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",7,ball_tree,uniform,1
0.9079463841285642,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",7,ball_tree,distance,1
0.907051601128256,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",7,ball_tree,uniform,2
0.9067825736566404,"{'algorithm': 'ball_tree', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",7,ball_tree,distance,2
0.9125222214321267,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",8,ball_tree,uniform,1
0.9140226125293323,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",8,ball_tree,distance,1
0.9125222214321267,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",8,ball_tree,uniform,2
0.9133470809926758,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",8,ball_tree,distance,2
0.9153831567470194,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",9,ball_tree,uniform,1
0.9145405200407689,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",9,ball_tree,distance,1
0.9153831567470194,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",9,ball_tree,uniform,2
0.9143414160089123,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",9,ball_tree,distance,2
0.9109199080328996,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",10,ball_tree,uniform,1
0.91295716893029,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",10,ball_tree,distance,1
0.9109199080328996,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",10,ball_tree,uniform,2
0.9111036052051482,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",10,ball_tree,distance,2
0.906105856976937,"{'algorithm': 'ball_tree', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",11,ball_tree,uniform,1
0.9100867524710232,"{'algorithm': 'ball_tree', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",11,ball_tree,distance,1
0.906105856976937,"{'algorithm': 'ball_tree', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",11,ball_tree,uniform,2
0.9079392732702838,"{'algorithm': 'ball_tree', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",11,ball_tree,distance,2
0.9081277110147195,"{'algorithm': 'ball_tree', 'n_neighbors': 12, 'p': 1, 'weights': 'uniform'}",12,ball_tree,uniform,1
0.9102645239280381,"{'algorithm': 'ball_tree', 'n_neighbors': 12, 'p': 1, 'weights': 'distance'}",12,ball_tree,distance,1
0.9081277110147195,"{'algorithm': 'ball_tree', 'n_neighbors': 12, 'p': 2, 'weights': 'uniform'}",12,ball_tree,uniform,2
0.9081217852994857,"{'algorithm': 'ball_tree', 'n_neighbors': 12, 'p': 2, 'weights': 'distance'}",12,ball_tree,distance,2
0.9107646542937733,"{'algorithm': 'ball_tree', 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",13,ball_tree,uniform,1
