mean_test_score,params,solver,activation,learning_rate,hidden_layer_sizes
0.6178589205717129,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 65), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 65, 65)"
0.8786437222972813,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 65), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 65, 65)"
0.8995508307852758,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 65), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 65, 65)"
0.8610716063428857,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 65), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 65, 65)"
0.8786437222972813,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 65), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 65, 65)"
0.8995508307852758,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 65), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 65, 65)"
0.8598722415795587,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 65, 110)"
0.889168977695608,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 65, 110)"
0.907730688094053,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 65, 110)"
0.6115658109933869,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 65, 110)"
0.889168977695608,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 65, 110)"
0.907730688094053,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 65, 110)"
0.8598722415795587,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 65, 110)"
0.889168977695608,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 65, 110)"
0.907730688094053,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 110), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 65, 110)"
0.8605501434023086,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 65, 155)"
0.8804226220104766,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 65, 155)"
0.8945305648391759,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 65, 155)"
0.5474306098746119,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 65, 155)"
0.8804226220104766,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 65, 155)"
0.8945305648391759,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 65, 155)"
0.8605501434023086,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 65, 155)"
0.8804226220104766,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 65, 155)"
0.8945305648391759,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 155), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 65, 155)"
0.8768577117258054,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 65, 200)"
0.8830287515703145,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 65, 200)"
0.8965784920239873,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 65, 200)"
0.37590248643011215,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 65, 200)"
0.8830287515703145,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 65, 200)"
0.8965784920239873,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 65, 200)"
0.8768577117258054,"{'activation': 'relu', 'hidden_layer_sizes': (20, 65, 200), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 65, 200)"
