mean_test_score,params,solver,activation,learning_rate,hidden_layer_sizes
0.9099552015928323,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 110)"
0.9068204982341369,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 110), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 110)"
0.8591919694707151,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 155)"
0.8986359003531726,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 155)"
0.9077117258053047,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'constant', 'solver': 'adam'}",adam,relu,constant,"(20, 110, 155)"
0.4903564910284671,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'invscaling', 'solver': 'sgd'}",sgd,relu,invscaling,"(20, 110, 155)"
0.8986359003531726,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",lbfgs,relu,invscaling,"(20, 110, 155)"
0.9077117258053047,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'invscaling', 'solver': 'adam'}",adam,relu,invscaling,"(20, 110, 155)"
0.8591919694707151,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'adaptive', 'solver': 'sgd'}",sgd,relu,adaptive,"(20, 110, 155)"
0.8986359003531726,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",lbfgs,relu,adaptive,"(20, 110, 155)"
0.9077117258053047,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 155), 'learning_rate': 'adaptive', 'solver': 'adam'}",adam,relu,adaptive,"(20, 110, 155)"
0.8190535447628529,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'constant', 'solver': 'sgd'}",sgd,relu,constant,"(20, 110, 200)"
0.8833404441916141,"{'activation': 'relu', 'hidden_layer_sizes': (20, 110, 200), 'learning_rate': 'constant', 'solver': 'lbfgs'}",lbfgs,relu,constant,"(20, 110, 200)"
