mean_test_score,params,n_neighbors,algorithm,weights,p
0.9080755647206618,"{'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",15,ball_tree,uniform,2
0.8896276280547063,"{'algorithm': 'ball_tree', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",15,ball_tree,distance,2
0.8623835596956553,"{'algorithm': 'kd_tree', 'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}",2,kd_tree,uniform,1
0.854740572187063,"{'algorithm': 'kd_tree', 'n_neighbors': 2, 'p': 1, 'weights': 'distance'}",2,kd_tree,distance,1
0.8623835596956553,"{'algorithm': 'kd_tree', 'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}",2,kd_tree,uniform,2
0.854740572187063,"{'algorithm': 'kd_tree', 'n_neighbors': 2, 'p': 2, 'weights': 'distance'}",2,kd_tree,distance,2
0.8817191685036384,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",3,kd_tree,uniform,1
0.8726480836236934,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",3,kd_tree,distance,1
0.8817191685036384,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",3,kd_tree,uniform,2
0.872548531607765,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",3,kd_tree,distance,2
0.8915155609282038,"{'algorithm': 'kd_tree', 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",4,kd_tree,uniform,1
0.8844888478039298,"{'algorithm': 'kd_tree', 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",4,kd_tree,distance,1
0.8915155609282038,"{'algorithm': 'kd_tree', 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",4,kd_tree,uniform,2
0.8836331745241649,"{'algorithm': 'kd_tree', 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",4,kd_tree,distance,2
0.8928346251392542,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",5,kd_tree,uniform,1
0.8865794401384246,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",5,kd_tree,distance,1
0.8928346251392542,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",5,kd_tree,uniform,2
0.8838678328474245,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",5,kd_tree,distance,2
